Order_ID,Order_Date,Ship_Date,Segment,State,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-10242,2020-07-06,2020-07-13,Consumer,California,Central,Office Supplies,Binders,296.31,10,0.1,80.11
ORD-10243,2020-07-06,2020-07-08,Consumer,Washington,Central,Technology,Phones,327.25,10,0.3,-5.14
ORD-10244,2020-07-08,2020-07-15,Consumer,Texas,Central,Furniture,Bookcases,1905.78,8,0.3,318.42
ORD-10245,2020-07-08,2020-07-12,Consumer,Michigan,Central,Furniture,Tables,965.75,7,0.1,179.67
ORD-10246,2020-07-09,2020-07-15,Consumer,California,East,Office Supplies,Art,145.92,7,0.4,-13.65
ORD-10247,2020-07-09,2020-07-14,Home Office,Florida,Central,Technology,Laptops,1498.36,2,0.4,-65.92
ORD-10248,2020-07-09,2020-07-16,Consumer,Washington,West,Technology,Accessories,1834.24,3,0.2,-48.94
ORD-10249,2020-07-10,2020-07-17,Consumer,Illinois,South,Technology,Accessories,2928.31,4,0.1,866.38
ORD-10250,2020-07-10,2020-07-15,Consumer,California,Central,Technology,Accessories,2154.85,7,0.0,454.3
ORD-10251,2020-07-10,2020-07-16,Corporate,Ohio,East,Office Supplies,Envelopes,161.67,6,0.3,23.3
ORD-10252,2020-07-10,2020-07-12,Home Office,Florida,South,Furniture,Chairs,1400.99,8,0.1,68.35
ORD-10253,2020-07-12,2020-07-16,Corporate,Illinois,West,Technology,Accessories,2750.6,2,0.0,816.27
ORD-10254,2020-07-12,2020-07-16,Home Office,New York,East,Technology,Copiers,2859.44,2,0.4,193.63
ORD-10255,2020-07-13,2020-07-19,Home Office,California,South,Office Supplies,Labels,310.57,3,0.3,7.91
ORD-10256,2020-07-16,2020-07-21,Consumer,Washington,West,Furniture,Tables,1872.18,4,0.1,486.43
ORD-10257,2020-07-17,2020-07-19,Home Office,Illinois,Central,Office Supplies,Labels,32.16,4,0.2,-1.35
ORD-10258,2020-07-17,2020-07-22,Consumer,California,South,Technology,Copiers,1254.1,1,0.2,242.25
ORD-10259,2020-07-17,2020-07-20,Consumer,New York,South,Technology,Accessories,2964.37,4,0.0,281.99
ORD-10260,2020-07-18,2020-07-23,Corporate,New York,West,Office Supplies,Art,301.12,7,0.2,19.35
ORD-10261,2020-07-19,2020-07-23,Home Office,Georgia,West,Furniture,Bookcases,1942.84,3,0.3,296.55
ORD-10262,2020-07-20,2020-07-25,Corporate,California,East,Furniture,Bookcases,1692.82,8,0.2,153.38
ORD-10263,2020-07-20,2020-07-22,Home Office,California,Central,Furniture,Tables,888.16,2,0.1,72.85
ORD-10264,2020-07-21,2020-07-26,Home Office,Florida,South,Office Supplies,Art,37.62,1,0.4,4.12
ORD-10265,2020-07-21,2020-07-23,Home Office,Florida,South,Office Supplies,Envelopes,408.32,5,0.3,81.63
ORD-10266,2020-07-22,2020-07-25,Consumer,Ohio,East,Furniture,Chairs,1993.61,3,0.1,332.19
ORD-10267,2020-07-22,2020-07-29,Corporate,New York,West,Technology,Laptops,2353.16,4,0.3,431.64
ORD-10268,2020-07-22,2020-07-28,Home Office,New York,Central,Technology,Accessories,2579.01,7,0.0,320.32
ORD-10269,2020-07-23,2020-07-29,Home Office,Ohio,Central,Furniture,Bookcases,956.03,10,0.0,84.85
ORD-10270,2020-07-23,2020-07-29,Corporate,Texas,West,Office Supplies,Envelopes,477.49,10,0.1,86.83
ORD-10271,2020-07-24,2020-07-28,Home Office,New York,West,Office Supplies,Paper,122.03,9,0.2,18.49
ORD-10272,2020-07-24,2020-07-29,Home Office,Ohio,South,Furniture,Bookcases,1274.44,10,0.4,-54.23
ORD-10273,2020-07-24,2020-07-31,Corporate,Texas,Central,Technology,Laptops,517.96,10,0.4,26.66
ORD-10274,2020-07-25,2020-08-01,Corporate,Washington,West,Office Supplies,Envelopes,264.95,1,0.1,61.39
ORD-10275,2020-07-26,2020-07-30,Consumer,Washington,Central,Furniture,Bookcases,1088.31,5,0.2,223.82
ORD-10276,2020-07-27,2020-07-31,Consumer,Illinois,East,Furniture,Chairs,1148.62,6,0.3,78.43
ORD-10277,2020-07-28,2020-08-04,Consumer,Ohio,West,Office Supplies,Envelopes,439.56,7,0.1,53.21
ORD-10278,2020-07-28,2020-08-04,Home Office,Texas,West,Furniture,Bookcases,354.63,5,0.0,20.79
ORD-10279,2020-07-29,2020-08-01,Home Office,Michigan,East,Office Supplies,Envelopes,380.02,3,0.0,89.72
ORD-10280,2020-07-29,2020-08-05,Consumer,Ohio,East,Technology,Phones,2171.42,6,0.0,247.3
ORD-10281,2020-07-29,2020-08-05,Corporate,Georgia,Central,Technology,Accessories,581.84,2,0.3,-55.65
ORD-10282,2020-07-29,2020-08-03,Corporate,Michigan,Central,Technology,Laptops,1181.65,3,0.3,90.96
ORD-10283,2020-07-30,2020-08-03,Corporate,Texas,Central,Office Supplies,Labels,202.2,2,0.2,16.43
ORD-10284,2020-07-31,2020-08-07,Consumer,Michigan,West,Technology,Copiers,2731.64,4,0.1,285.39
ORD-10285,2020-07-31,2020-08-07,Home Office,Pennsylvania,Central,Technology,Laptops,1639.17,1,0.4,139.49
ORD-10286,2020-08-02,2020-08-05,Home Office,Texas,East,Technology,Copiers,1310.32,1,0.4,47.99
ORD-10287,2020-08-04,2020-08-08,Corporate,Pennsylvania,Central,Furniture,Bookcases,1738.49,8,0.2,408.3
ORD-10288,2020-08-04,2020-08-10,Home Office,Georgia,Central,Technology,Copiers,611.81,7,0.4,78.3
ORD-10289,2020-08-05,2020-08-09,Home Office,Michigan,Central,Technology,Phones,1577.93,5,0.4,-114.44
ORD-10290,2020-08-06,2020-08-10,Consumer,Washington,South,Office Supplies,Paper,234.98,6,0.2,57.34
ORD-10291,2020-08-06,2020-08-12,Consumer,Georgia,East,Furniture,Bookcases,1035.97,1,0.1,102.17
ORD-10292,2020-08-07,2020-08-11,Home Office,California,East,Furniture,Bookcases,1303.46,5,0.3,-36.44
ORD-10293,2020-08-09,2020-08-12,Home Office,California,South,Furniture,Furnishings,244.14,10,0.4,-27.18
ORD-10294,2020-08-09,2020-08-12,Home Office,Washington,South,Furniture,Tables,343.29,5,0.4,-35.85
ORD-10295,2020-08-09,2020-08-16,Corporate,New York,East,Office Supplies,Labels,78.03,3,0.3,7.2
ORD-10296,2020-08-09,2020-08-12,Home Office,New York,Central,Furniture,Tables,445.57,6,0.1,46.21
ORD-10297,2020-08-09,2020-08-13,Corporate,Washington,South,Office Supplies,Art,449.43,10,0.2,41.43
ORD-10298,2020-08-10,2020-08-12,Consumer,Michigan,South,Furniture,Chairs,1368.36,10,0.4,-134.52
ORD-10299,2020-08-11,2020-08-16,Home Office,Pennsylvania,West,Furniture,Tables,465.35,5,0.4,-64.1
ORD-10300,2020-08-11,2020-08-16,Consumer,Washington,East,Technology,Laptops,673.02,10,0.3,-11.05
ORD-10301,2020-08-12,2020-08-16,Consumer,Ohio,East,Technology,Accessories,695.63,3,0.2,-16.27
ORD-10302,2020-08-13,2020-08-19,Corporate,Illinois,West,Office Supplies,Paper,69.11,3,0.1,9.55
ORD-10303,2020-08-15,2020-08-20,Consumer,Michigan,West,Technology,Copiers,777.73,7,0.3,7.22
ORD-10304,2020-08-16,2020-08-23,Consumer,California,South,Furniture,Furnishings,1056.49,4,0.4,60.35
ORD-10305,2020-08-16,2020-08-23,Home Office,Florida,Central,Furniture,Chairs,174.69,1,0.0,50.63
ORD-10306,2020-08-17,2020-08-19,Home Office,Washington,East,Office Supplies,Binders,317.67,3,0.2,-8.09
ORD-10307,2020-08-17,2020-08-22,Consumer,California,East,Furniture,Bookcases,1759.8,5,0.2,398.18
ORD-10308,2020-08-20,2020-08-24,Corporate,Texas,Central,Office Supplies,Labels,39.93,8,0.2,1.32
ORD-10309,2020-08-20,2020-08-23,Consumer,Florida,South,Technology,Laptops,2457.36,3,0.1,551.62
ORD-10310,2020-08-21,2020-08-28,Consumer,Washington,East,Office Supplies,Paper,100.42,7,0.0,11.33
ORD-10311,2020-08-21,2020-08-28,Home Office,New York,West,Furniture,Chairs,803.9,1,0.0,157.05
ORD-10312,2020-08-21,2020-08-26,Corporate,New York,South,Technology,Copiers,1931.11,5,0.4,-75.94
ORD-10313,2020-08-22,2020-08-29,Home Office,California,East,Office Supplies,Binders,236.64,7,0.2,41.23
ORD-10314,2020-08-22,2020-08-24,Corporate,New York,East,Technology,Accessories,302.71,10,0.4,-22.48
ORD-10315,2020-08-22,2020-08-26,Corporate,Florida,West,Furniture,Chairs,1455.36,4,0.4,172.55
ORD-10316,2020-08-22,2020-08-24,Home Office,Pennsylvania,Central,Office Supplies,Binders,260.72,3,0.2,28.58
ORD-10317,2020-08-23,2020-08-25,Home Office,Ohio,East,Office Supplies,Envelopes,62.51,4,0.2,5.26
ORD-10318,2020-08-23,2020-08-29,Home Office,Ohio,West,Technology,Phones,1691.33,2,0.1,123.03
ORD-10319,2020-08-23,2020-08-27,Home Office,Florida,Central,Technology,Phones,953.88,5,0.3,12.58
ORD-10320,2020-08-23,2020-08-30,Consumer,California,West,Furniture,Chairs,138.14,6,0.2,6.44
ORD-10321,2020-08-24,2020-08-31,Consumer,California,West,Furniture,Furnishings,501.75,3,0.0,74.38
ORD-10322,2020-08-24,2020-08-31,Corporate,Ohio,Central,Office Supplies,Binders,68.68,5,0.4,8.05
ORD-10323,2020-08-24,2020-08-29,Consumer,New York,Central,Technology,Accessories,1862.06,7,0.3,193.15
ORD-10324,2020-08-25,2020-09-01,Corporate,Texas,South,Furniture,Furnishings,1599.43,3,0.0,319.14
ORD-10325,2020-08-25,2020-08-31,Consumer,Pennsylvania,East,Office Supplies,Paper,52.59,8,0.4,0.59
ORD-10326,2020-08-26,2020-08-28,Home Office,Pennsylvania,East,Office Supplies,Envelopes,297.55,10,0.2,51.66
ORD-10327,2020-08-28,2020-08-30,Corporate,New York,South,Office Supplies,Binders,221.51,8,0.3,-13.67
ORD-10328,2020-08-30,2020-09-02,Consumer,Georgia,Central,Technology,Accessories,994.57,10,0.4,-40.85
ORD-10329,2020-09-01,2020-09-08,Corporate,Florida,West,Office Supplies,Art,326.5,6,0.3,23.26
ORD-10330,2020-09-02,2020-09-09,Home Office,Michigan,East,Office Supplies,Envelopes,184.49,1,0.0,63.83
ORD-10331,2020-09-02,2020-09-05,Consumer,New York,South,Technology,Copiers,1896.17,6,0.3,-54.67
ORD-10332,2020-09-04,2020-09-09,Home Office,Florida,West,Furniture,Bookcases,293.39,7,0.4,-30.55
ORD-10333,2020-09-04,2020-09-09,Corporate,Michigan,South,Technology,Phones,888.68,2,0.3,-46.03
ORD-10334,2020-09-04,2020-09-09,Corporate,California,West,Furniture,Bookcases,454.48,7,0.0,61.6
ORD-10335,2020-09-05,2020-09-11,Home Office,Michigan,West,Technology,Phones,685.45,9,0.2,150.13
ORD-10336,2020-09-05,2020-09-09,Corporate,California,Central,Technology,Copiers,424.65,8,0.1,66.82
ORD-10337,2020-09-07,2020-09-09,Home Office,Washington,South,Office Supplies,Labels,211.09,2,0.3,41.1
ORD-10338,2020-09-07,2020-09-13,Corporate,Washington,West,Office Supplies,Binders,64.9,9,0.2,4.5
ORD-10339,2020-09-10,2020-09-12,Consumer,Ohio,West,Furniture,Chairs,1941.99,7,0.1,504.24
ORD-10340,2020-09-11,2020-09-14,Consumer,Pennsylvania,East,Furniture,Tables,1652.44,8,0.1,127.85
ORD-10341,2020-09-12,2020-09-17,Corporate,California,West,Office Supplies,Art,93.73,2,0.4,4.74
ORD-10342,2020-09-12,2020-09-17,Consumer,Georgia,South,Furniture,Tables,1865.81,9,0.0,404.93
ORD-10343,2020-09-12,2020-09-14,Home Office,Michigan,East,Office Supplies,Envelopes,290.09,3,0.1,24.37
ORD-10344,2020-09-14,2020-09-19,Corporate,Michigan,South,Furniture,Bookcases,1562.04,5,0.1,87.65
ORD-10345,2020-09-14,2020-09-21,Consumer,Texas,South,Furniture,Bookcases,714.99,10,0.3,19.76
ORD-10346,2020-09-15,2020-09-22,Home Office,Georgia,Central,Office Supplies,Labels,258.73,9,0.2,5.88
ORD-10347,2020-09-15,2020-09-22,Home Office,Illinois,East,Technology,Laptops,521.54,3,0.2,69.46
ORD-10348,2020-09-15,2020-09-20,Home Office,New York,Central,Office Supplies,Binders,151.43,9,0.2,18.83
ORD-10349,2020-09-15,2020-09-17,Home Office,Georgia,South,Office Supplies,Labels,85.64,7,0.2,8.08
ORD-10350,2020-09-16,2020-09-19,Corporate,Texas,West,Office Supplies,Paper,270.97,1,0.0,17.76
ORD-10351,2020-09-16,2020-09-23,Home Office,Illinois,Central,Furniture,Tables,739.55,1,0.1,29.82
ORD-10352,2020-09-17,2020-09-24,Corporate,Ohio,West,Furniture,Tables,220.41,10,0.0,76.48
ORD-10353,2020-09-18,2020-09-24,Home Office,Georgia,East,Office Supplies,Labels,167.95,4,0.3,24.01
ORD-10354,2020-09-18,2020-09-24,Corporate,Pennsylvania,West,Office Supplies,Art,134.77,6,0.3,14.08
ORD-10355,2020-09-18,2020-09-25,Consumer,Michigan,Central,Technology,Phones,2328.64,4,0.3,183.24
ORD-10356,2020-09-19,2020-09-22,Home Office,Florida,East,Office Supplies,Art,241.07,8,0.2,17.73
ORD-10357,2020-09-21,2020-09-23,Consumer,Georgia,East,Office Supplies,Paper,180.95,7,0.0,59.51
ORD-10358,2020-09-21,2020-09-23,Consumer,Texas,Central,Furniture,Bookcases,1678.18,5,0.4,234.12
ORD-10359,2020-09-23,2020-09-25,Consumer,Texas,East,Furniture,Furnishings,336.16,10,0.2,56.9
ORD-10360,2020-09-23,2020-09-25,Corporate,Michigan,Central,Office Supplies,Labels,469.79,6,0.4,-44.93
ORD-10361,2020-09-24,2020-09-27,Consumer,Georgia,East,Office Supplies,Art,42.58,9,0.0,11.6
ORD-10362,2020-09-25,2020-09-29,Corporate,Florida,West,Furniture,Furnishings,1191.5,6,0.1,300.91
ORD-10363,2020-09-25,2020-10-02,Home Office,Georgia,East,Furniture,Bookcases,365.57,9,0.3,50.66
ORD-10364,2020-09-25,2020-09-28,Corporate,Florida,Central,Technology,Phones,764.56,10,0.4,-77.15
ORD-10365,2020-09-26,2020-10-03,Consumer,Pennsylvania,South,Technology,Accessories,659.94,9,0.2,128.27
ORD-10366,2020-09-26,2020-09-28,Home Office,Georgia,Central,Furniture,Chairs,1363.87,8,0.3,77.63
ORD-10367,2020-09-27,2020-10-03,Home Office,New York,Central,Furniture,Tables,781.78,3,0.0,244.82
ORD-10368,2020-09-27,2020-09-30,Consumer,Florida,West,Office Supplies,Paper,202.3,2,0.3,29.33
ORD-10369,2020-09-28,2020-10-05,Home Office,Texas,West,Office Supplies,Envelopes,225.18,8,0.0,36.72
ORD-10370,2020-09-30,2020-10-06,Consumer,California,West,Furniture,Chairs,979.09,5,0.1,88.52
ORD-10371,2020-10-02,2020-10-07,Corporate,Pennsylvania,Central,Technology,Laptops,2293.31,7,0.3,116.54
ORD-10372,2020-10-04,2020-10-11,Home Office,New York,South,Furniture,Chairs,541.2,1,0.4,64.87
ORD-10373,2020-10-04,2020-10-08,Home Office,Michigan,West,Office Supplies,Labels,198.11,2,0.0,42.21
ORD-10374,2020-10-06,2020-10-10,Home Office,Illinois,Central,Office Supplies,Paper,454.17,2,0.4,16.93
ORD-10375,2020-10-07,2020-10-13,Home Office,California,South,Furniture,Furnishings,322.11,3,0.3,58.61
ORD-10376,2020-10-08,2020-10-15,Home Office,Illinois,South,Technology,Laptops,1957.58,5,0.1,196.68
ORD-10377,2020-10-08,2020-10-10,Home Office,Georgia,West,Office Supplies,Art,78.24,2,0.1,18.64
ORD-10378,2020-10-08,2020-10-13,Corporate,Florida,West,Technology,Copiers,1936.2,4,0.2,213.06
ORD-10379,2020-10-10,2020-10-14,Consumer,Texas,East,Office Supplies,Labels,448.01,10,0.1,105.99
ORD-10380,2020-10-10,2020-10-15,Home Office,Michigan,East,Technology,Phones,624.69,9,0.0,89.65
ORD-10381,2020-10-10,2020-10-13,Corporate,New York,West,Office Supplies,Labels,131.76,2,0.2,22.82
ORD-10382,2020-10-11,2020-10-13,Corporate,Washington,South,Office Supplies,Labels,26.43,4,0.1,4.52
ORD-10383,2020-10-12,2020-10-18,Corporate,Ohio,East,Furniture,Chairs,1548.67,6,0.3,252.48
ORD-10384,2020-10-12,2020-10-17,Home Office,Michigan,East,Office Supplies,Art,177.62,6,0.2,34.88
ORD-10385,2020-10-13,2020-10-17,Consumer,Florida,Central,Technology,Phones,509.77,5,0.3,78.47
ORD-10386,2020-10-14,2020-10-19,Corporate,Ohio,South,Technology,Accessories,556.97,5,0.2,38.53
ORD-10387,2020-10-15,2020-10-18,Home Office,Michigan,East,Office Supplies,Paper,400.67,5,0.0,38.05
ORD-10388,2020-10-16,2020-10-22,Home Office,New York,Central,Office Supplies,Binders,122.33,1,0.0,32.62
ORD-10389,2020-10-17,2020-10-21,Home Office,Florida,South,Office Supplies,Paper,362.82,9,0.0,87.93
ORD-10390,2020-10-18,2020-10-21,Home Office,Texas,South,Office Supplies,Labels,350.03,7,0.2,39.49
ORD-10391,2020-10-19,2020-10-24,Corporate,Georgia,East,Office Supplies,Art,133.38,2,0.4,-6.17
ORD-10392,2020-10-20,2020-10-25,Home Office,Texas,East,Furniture,Chairs,445.04,3,0.4,54.53
ORD-10393,2020-10-20,2020-10-23,Home Office,Ohio,East,Technology,Laptops,1833.5,1,0.2,128.81
ORD-10394,2020-10-22,2020-10-29,Corporate,Washington,West,Furniture,Tables,977.81,1,0.1,277.88
ORD-10395,2020-10-23,2020-10-30,Corporate,Ohio,South,Technology,Accessories,629.38,1,0.0,142.16
ORD-10396,2020-10-23,2020-10-29,Home Office,Illinois,Central,Furniture,Chairs,1061.19,9,0.4,35.48
ORD-10397,2020-10-25,2020-10-29,Corporate,Michigan,South,Technology,Copiers,250.71,9,0.0,78.13
ORD-10398,2020-10-26,2020-11-01,Corporate,Washington,South,Furniture,Tables,1871.02,8,0.3,130.11
ORD-10399,2020-10-26,2020-11-02,Consumer,Florida,South,Technology,Laptops,2150.62,9,0.0,702.71
ORD-10400,2020-10-28,2020-11-04,Consumer,Texas,East,Furniture,Tables,1443.75,10,0.2,-6.12
ORD-10401,2020-10-28,2020-11-02,Corporate,New York,South,Technology,Laptops,1813.61,8,0.3,148.74
ORD-10402,2020-10-29,2020-11-04,Consumer,Florida,South,Technology,Laptops,1387.57,3,0.0,375.94
ORD-10403,2020-10-29,2020-11-01,Home Office,Georgia,East,Office Supplies,Binders,467.84,10,0.0,153.3
ORD-10404,2020-10-29,2020-11-04,Consumer,Georgia,Central,Technology,Laptops,1462.35,10,0.3,-96.56
ORD-10405,2020-10-30,2020-11-04,Consumer,Florida,Central,Office Supplies,Paper,492.57,10,0.3,74.71
ORD-10406,2020-10-30,2020-11-02,Corporate,Michigan,East,Furniture,Tables,336.86,10,0.1,93.06
ORD-10407,2020-10-31,2020-11-06,Consumer,Washington,Central,Office Supplies,Labels,436.25,10,0.3,24.28
ORD-10408,2020-11-01,2020-11-04,Corporate,Texas,South,Technology,Laptops,2412.24,1,0.0,409.36
ORD-10409,2020-11-01,2020-11-06,Consumer,Michigan,South,Office Supplies,Labels,47.88,3,0.0,7.21
ORD-10410,2020-11-01,2020-11-06,Home Office,Georgia,West,Office Supplies,Labels,524.42,2,0.0,26.95
ORD-10411,2020-11-02,2020-11-06,Home Office,Pennsylvania,West,Office Supplies,Binders,225.44,7,0.4,-6.89
ORD-10412,2020-11-03,2020-11-10,Corporate,Pennsylvania,East,Technology,Copiers,2216.12,10,0.2,500.75
ORD-10413,2020-11-04,2020-11-07,Corporate,Texas,West,Office Supplies,Labels,233.62,8,0.2,12.64
ORD-10414,2020-11-04,2020-11-10,Corporate,Florida,South,Technology,Accessories,2944.5,1,0.0,546.69
ORD-10415,2020-11-05,2020-11-09,Corporate,Florida,West,Office Supplies,Paper,156.07,7,0.2,13.38
ORD-10416,2020-11-06,2020-11-12,Home Office,Michigan,South,Technology,Laptops,772.72,5,0.2,2.25
ORD-10417,2020-11-07,2020-11-13,Home Office,Pennsylvania,Central,Furniture,Bookcases,1360.97,7,0.1,171.04
ORD-10418,2020-11-08,2020-11-12,Corporate,Georgia,East,Office Supplies,Envelopes,595.76,8,0.4,-24.59
ORD-10419,2020-11-08,2020-11-13,Home Office,Texas,South,Furniture,Bookcases,1564.05,4,0.0,374.87
ORD-10420,2020-11-08,2020-11-14,Consumer,Georgia,West,Office Supplies,Binders,21.34,6,0.3,2.11
ORD-10421,2020-11-09,2020-11-14,Corporate,California,East,Office Supplies,Paper,126.41,3,0.0,42.77
ORD-10422,2020-11-09,2020-11-11,Consumer,Illinois,West,Office Supplies,Envelopes,107.7,6,0.1,13.4
ORD-10423,2020-11-09,2020-11-16,Corporate,Michigan,South,Office Supplies,Paper,67.37,5,0.4,10.04
ORD-10424,2020-11-09,2020-11-12,Home Office,Ohio,East,Office Supplies,Paper,332.9,1,0.3,26.17
ORD-10425,2020-11-11,2020-11-17,Consumer,California,Central,Office Supplies,Labels,55.73,9,0.4,4.18
ORD-10426,2020-11-11,2020-11-18,Home Office,California,East,Office Supplies,Binders,146.71,4,0.2,32.19
ORD-10427,2020-11-12,2020-11-17,Corporate,Pennsylvania,West,Technology,Laptops,1006.71,7,0.2,7.25
ORD-10428,2020-11-12,2020-11-16,Home Office,New York,West,Office Supplies,Binders,36.28,9,0.0,6.95
ORD-10429,2020-11-12,2020-11-15,Corporate,Illinois,Central,Office Supplies,Labels,372.8,10,0.1,7.35
ORD-10430,2020-11-12,2020-11-14,Corporate,Texas,West,Furniture,Furnishings,2045.55,9,0.3,73.61
ORD-10431,2020-11-13,2020-11-19,Corporate,New York,Central,Office Supplies,Paper,347.04,5,0.4,-6.17
ORD-10432,2020-11-13,2020-11-17,Corporate,Michigan,South,Office Supplies,Art,268.29,4,0.3,18.21
ORD-10433,2020-11-14,2020-11-19,Corporate,New York,West,Furniture,Furnishings,513.44,2,0.2,2.35
ORD-10434,2020-11-14,2020-11-20,Corporate,Pennsylvania,East,Office Supplies,Binders,561.96,9,0.2,131.41
ORD-10435,2020-11-14,2020-11-16,Corporate,New York,East,Technology,Accessories,1618.85,6,0.3,-30.4
ORD-10436,2020-11-16,2020-11-20,Corporate,Washington,South,Office Supplies,Binders,423.23,10,0.1,51.9
ORD-10437,2020-11-17,2020-11-21,Home Office,Florida,South,Technology,Laptops,352.41,4,0.1,16.51
ORD-10438,2020-11-18,2020-11-20,Consumer,Michigan,East,Technology,Laptops,2866.14,3,0.2,423.26
ORD-10439,2020-11-18,2020-11-23,Home Office,California,South,Technology,Phones,358.63,1,0.4,-29.91
ORD-10440,2020-11-18,2020-11-24,Home Office,Illinois,South,Furniture,Bookcases,700.75,3,0.3,71.17
ORD-10441,2020-11-19,2020-11-24,Home Office,Texas,East,Furniture,Furnishings,178.69,9,0.0,14.52
ORD-10442,2020-11-19,2020-11-26,Corporate,Texas,Central,Furniture,Chairs,2105.79,2,0.3,-97.79
ORD-10443,2020-11-19,2020-11-24,Home Office,California,Central,Office Supplies,Envelopes,428.8,4,0.0,52.08
ORD-10444,2020-11-20,2020-11-26,Corporate,Michigan,Central,Office Supplies,Paper,76.34,3,0.2,1.75
ORD-10445,2020-11-21,2020-11-24,Corporate,Michigan,Central,Furniture,Tables,1914.0,6,0.2,395.64
ORD-10446,2020-11-21,2020-11-25,Corporate,Washington,East,Furniture,Furnishings,2180.64,7,0.2,150.8
ORD-10447,2020-11-22,2020-11-25,Home Office,Florida,East,Furniture,Tables,1780.17,5,0.0,198.48
ORD-10448,2020-11-22,2020-11-24,Consumer,Texas,South,Office Supplies,Envelopes,199.74,8,0.1,53.71
ORD-10449,2020-11-23,2020-11-28,Consumer,Georgia,South,Technology,Copiers,307.33,6,0.4,-38.22
ORD-10450,2020-11-24,2020-11-27,Corporate,New York,West,Furniture,Bookcases,643.48,1,0.1,5.12
ORD-10451,2020-11-25,2020-11-29,Corporate,Washington,West,Furniture,Furnishings,578.15,6,0.2,72.22
ORD-10452,2020-11-26,2020-11-30,Corporate,California,Central,Office Supplies,Labels,281.45,2,0.3,47.23
ORD-10453,2020-11-26,2020-11-30,Home Office,Michigan,East,Office Supplies,Labels,533.71,3,0.4,-25.33
ORD-10454,2020-11-27,2020-12-03,Home Office,Ohio,South,Furniture,Bookcases,770.78,7,0.0,126.34
ORD-10455,2020-11-28,2020-12-04,Consumer,Washington,East,Furniture,Furnishings,1588.03,10,0.3,-31.1
ORD-10456,2020-11-28,2020-12-02,Consumer,Washington,West,Furniture,Chairs,1671.65,6,0.1,205.32
ORD-10457,2020-11-29,2020-12-03,Home Office,Pennsylvania,Central,Office Supplies,Art,364.65,8,0.2,29.48
ORD-10458,2020-11-30,2020-12-03,Corporate,Texas,South,Office Supplies,Labels,200.57,1,0.1,57.07
ORD-10459,2020-12-01,2020-12-06,Home Office,New York,Central,Office Supplies,Binders,499.42,3,0.1,20.99
